id,jurusan,teks,level,label,score
DS-168,Hukum,Interpretasi gramatikal majelis hakim sangat tajam dalam menguraikan batas-batas kewenangan diskresioner pejabat tata usaha negara dalam kasus perizinan tambang batubara.,4,1,82
DS-169,Psikologi,anu instrumen skala likert skala likert eee hmmm digunakan untuk mengukur mengukur anu variabel stres kerja stres kerja hmmm pada karyawan shift.,3,0,47
DS-170,Teknik Sipil,Simulasi komputer memvalidasi bahwa fondasi rakit sangat tepat digunakan untuk mengantisipasi penurunan diferensial tanah lunak di bawah bangunan bertingkat menengah.,5,1,94
DS-171,Manajemen,Perputaran persediaan barang dagang yang terlalu cepat mengindikasikan manajemen rantai pasok perusahaan berfungsi optimal menekan biaya pergudangan dan kadaluwarsa produk.,4,1,85
DS-172,Informatika,hmmm metode agile metode agile scrum eee anu saya terapkan saya terapkan dalam pengembangan sistem hmmm karena eee butuh iterasi yang cepat.,1,0,22
DS-173,Hukum,Harmonisasi peraturan daerah tentang pengelolaan limbah industri terbukti mempersempit ruang gerak korporasi nakal untuk mencemari daerah aliran sungai lintas provinsi.,5,1,97
DS-174,Psikologi,eee analisis deskriptif analisis deskriptif anu hmmm menunjukkan bahwa mayoritas mayoritas subjek penelitian eee mengalami kecemasan kecemasan hmmm tingkat sedang secara umum.,2,0,
DS-175,Teknik Sipil,Analisis perkuatan struktur menggunakan material serat karbon polimer membuktikan peningkatan kapasitas lentur balok beton tanpa menambah dimensi penampang struktur aslinya.,4,1,88
DS-176,Manajemen,Implementasi sistem informasi sumber daya manusia mereduksi beban kerja administratif secara masif sehingga fokus manajer beralih pada perumusan strategi rekrutmen.,5,1,91
DS-177,Manajemen,Pengujian hipotesis dilakukan dengan menggunakan perangkat lunak statistik SPSS terbaru untuk menjamin akurasi hasil pengolahan data secara maksimal tanpa bias.,5,1,92
DS-178,Informatika,anu bahasa python bahasa python eee hmmm dipilih untuk pemodelan pemodelan data mining anu karena hmmm sintaksnya sintaksnya eee sangat mudah dibaca.,3,0,49
DS-179,Hukum,Pertanggungjawaban pidana komando militer diatur tegas untuk memastikan jenderal tertinggi dihukum atas kejahatan perang sistematis bawahannya di wilayah zona konflik.,5,1,99
DS-180,Psikologi,hmmm observasi observasi non partisipan eee anu saya lakukan saya lakukan hmmm dengan merekam merekam interaksi anak anak eee di taman bermain.,1,0,15
DS-181,Teknik Sipil,Desain hidrolika bendungan urugan batu mengantisipasi lonjakan debit banjir periode ulang lima puluh tahunan agar stabilitas pelimpah utama tetap terjaga.,4,1,83
DS-182,Manajemen,eee rasio solvabilitas solvabilitas anu hmmm perusahaan ini perusahaan ini eee menunjukkan bahwa utang utang hmmm mendominasi aset lancar mereka saat ini.,2,0,30
DS-183,Informatika,Arsitektur convolutional neural network yang dirancang terbukti unggul dalam mengenali citra medis paru-paru dengan keakuratan diagnostik sejajar pakar radiologi manusia.,5,1,98
DS-184,Hukum,anu teori hukum murni teori hukum murni eee hmmm digunakan digunakan sebagai pisau analisis anu untuk membedah membedah cacat prosedur legislasi undang-undang.,3,0,43
DS-185,Informatika,eee algoritma yang dipakai anu algoritma algoritma klasifikasi hmmm karena eee data tersebut anu sangat kompleks dan hmmm butuh penanganan khusus.,2,0,35
DS-186,Psikologi,hmmm kuesioner kuesioner disebarkan disebarkan eee anu melalui platform online platform online hmmm karena kondisi pandemi pandemi eee membatasi interaksi tatap muka.,1,0,19
DS-187,Teknik Sipil,Evaluasi mutu beton pada struktur jembatan gantung eksisting mengindikasikan penurunan kekuatan tekan akibat degradasi cuaca yang memerlukan intervensi perawatan mendesak.,4,1,86
DS-188,Manajemen,eee perhitungan perhitungan kelayakan finansial kelayakan finansial anu hmmm menggunakan metode net present value net present value eee hmmm yang hasilnya positif.,2,0,36
DS-189,Informatika,Optimasi kecepatan muat halaman web diimplementasikan melalui teknik kompresi aset gambar yang terbukti meningkatkan skor performa audit secara sangat tajam.,5,1,94
DS-190,Hukum,anu pasal pasal pencemaran nama baik pencemaran nama baik eee hmmm di undang undang ite undang undang ite anu hmmm sangat multitafsir penerapannya.,3,0,40
DS-191,Psikologi,Riset korelasional ini menyimpulkan tidak terdapat relasi yang bermakna secara statistik antara intensitas penggunaan media sosial dengan kepercayaan diri ekstrovert.,4,1,
DS-192,Teknik Sipil,hmmm perencanaan anggaran biaya anggaran biaya proyek ini eee anu didasarkan pada didasarkan pada harga material hmmm harga material kuartal pertama tahun ini.,1,0,14
DS-193,Manajemen,Kebijakan pelonggaran kredit bagi konsumen segmen bawah terbukti sebagai pedang bermata dua yang meningkatkan angka gagal bayar secara cukup drastis.,5,1,91
DS-194,Informatika,eee framework framework frontend frontend anu hmmm react js react js eee saya gunakan anu karena hmmm memudahkan pembuatan antarmuka antarmuka interaktif.,2,0,27
DS-195,Hukum,Penafsiran sistematis majelis hakim konstitusi menegaskan bahwa hak privasi data pribadi warga negara terlindungi mutlak dari penyalahgunaan korporasi teknologi global.,4,1,88
DS-196,Manajemen,Pengujian hipotesis dilakukan dengan menggunakan perangkat lunak statistik SPSS terbaru untuk menjamin akurasi hasil pengolahan data secara maksimal tanpa bias.,5,1,92
DS-197,Teknik Sipil,anu analisis analisis stabilitas lereng stabilitas lereng eee hmmm dengan program plaxis program plaxis anu hmmm menunjukkan faktor keamanan faktor keamanan kritis.,3,0,46
DS-198,Manajemen,Analisis SWOT merumuskan strategi ofensif inovasi produk untuk merespon kompetitor pendatang baru yang mulai mendisrupsi dominasi pasar tradisional perusahaan raksasa.,4,1,84
DS-199,Informatika,Penerapan blockchain pada sistem pencatatan ijazah akademik mengeliminasi total risiko pemalsuan dokumen karena sifat pencatatannya yang mutlak tidak bisa diubah kembali.,5,1,97
DS-200,Hukum,hmmm asas hukum pidana hukum pidana eee lex specialis lex specialis derogat legi generali anu hmmm diterapkan diterapkan pada kasus korupsi korupsi ini.,2,0,23
DS-201,Informatika,Integrasi antarmuka pemrograman aplikasi pihak ketiga berjalan mulus sehingga fungsionalitas pelacakan lokasi dapat diakses secara instan.,5,1,95
DS-202,Hukum,eee pembuktian pembuktian unsur niat hmmm niat jahat mens rea mens rea anu hmmm sangat sulit dibuktikan di persidangan.,2,0,38
DS-203,Psikologi,Validitas konstruk alat ukur resiliensi ini dikonfirmasi melalui analisis faktor konfirmatori dengan indeks kesesuaian yang sangat tinggi.,4,1,89
DS-204,Psikologi,hmmm responden responden wawancara anu hmmm saya ambil saya ambil dari eee pasien klinik klinik anu secara acak.,1,0,25
DS-205,Teknik Sipil,Optimalisasi proses produksi menggunakan pendekatan heuristik terbukti mampu menekan total biaya operasional secara sangat maksimal.,4,1,89
DS-206,Manajemen,Rencana pemasaran digital yang diusulkan berfokus pada peningkatan interaksi organik di berbagai platform media sosial utama korporasi.,5,1,92
DS-207,Informatika,anu arsitektur arsitektur database database hmmm saya desain saya desain eee relasional agar anu data tidak tumpang tindih.,3,0,48
DS-208,Psikologi,Dinamika kelompok eksperimen menunjukkan peningkatan kohesivitas yang tajam setelah sesi outbond kolaboratif pada akhir pekan pertama.,4,1,85
DS-209,Hukum,Tinjauan kritis terhadap perikatan perdata ini menyimpulkan adanya klausul baku yang berpotensi merugikan posisi tawar pihak konsumen.,5,1,
DS-210,Teknik Sipil,Perhitungan kapasitas daya dukung tiang bor tunggal memvalidasi kedalaman penetrasi yang memadai pada lapisan tanah keras.,4,1,86
DS-211,Manajemen,eee strategi penetapan harga hmmm penetapan harga anu skimming skimming hmmm saya pilih karena eee produk ini inovatif.,2,0,34
DS-212,Informatika,Pemrosesan bahasa alami yang diimplementasikan pada chatbot sangat responsif dalam mengklasifikasikan intensi pertanyaan pelanggan secara otomatis.,5,1,97
DS-213,Hukum,anu sanksi pidana sanksi pidana eee hmmm kurungan kurungan eee kurang tepat kurang tepat hmmm dijatuhkan pada anak di bawah umur.,1,0,18
DS-214,Psikologi,Observasi perilaku asertif pada remaja akhir dilakukan dengan indikator yang terukur jelas melalui skoring rubrik terstandarisasi.,4,1,82
DS-215,Teknik Sipil,eee material aspal material aspal hmmm porus porus anu saya gunakan eee untuk hmmm mencegah genangan air genangan air.,3,0,44
DS-216,Manajemen,Hasil perhitungan nilai sekarang bersih memproyeksikan profitabilitas jangka panjang yang meyakinkan bagi calon investor strategis perusahaan.,5,1,94
DS-217,Informatika,Keamanan siber jaringan nirkabel diperkuat menggunakan protokol autentikasi ganda guna memblokir akses ilegal dari perangkat luar.,4,1,88
DS-218,Hukum,hmmm asas praduga tak bersalah asas praduga eee hmmm wajib dijunjung tinggi dijunjung tinggi anu sejak tahap penyidikan kepolisian.,2,0,31
DS-219,Psikologi,Intervensi modifikasi perilaku berbasis penguatan positif sukses menurunkan frekuensi tantrum pada anak dengan gangguan spektrum autisme.,5,1,98
DS-220,Teknik Sipil,Optimalisasi proses produksi menggunakan pendekatan heuristik terbukti mampu menekan total biaya operasional secara sangat maksimal.,4,1,89
DS-221,Manajemen,anu gaya kepemimpinan gaya kepemimpinan situasional hmmm situasional eee sangat cocok diterapkan anu untuk hmmm mengatasi konflik bawahan bawahan.,3,0,49
DS-222,Informatika,Evaluasi metrik performa algoritma pengenalan wajah mengindikasikan tingkat akurasi luar biasa meski pada kondisi pencahayaan ruangan yang minim.,4,1,87
DS-223,Hukum,Implementasi prinsip keadilan restoratif memfasilitasi rekonsiliasi harmonis antara pelaku pelanggaran ringan dengan pihak komunitas yang dirugikan.,5,1,93
DS-224,Psikologi,eee sampel penelitian hmmm sampel anu saya kumpulkan saya kumpulkan eee dengan cara snowball snowball hmmm agar lebih gampang.,1,0,15
DS-225,Teknik Sipil,Desain pembesian kolom beton bertulang mampu mengakomodasi tegangan lentur maksimal akibat simulasi dorongan beban gempa rencana.,4,1,84
DS-226,Manajemen,Audit kepatuhan standar operasional memastikan seluruh cabang perusahaan menjalankan prosedur pelayanan pelanggan dengan kualitas yang seragam.,5,1,96
DS-227,Informatika,hmmm metode agile metode agile anu scrum hmmm eee sangat membantu sangat membantu tim saya anu dalam mengejar deadline deadline.,2,0,36
DS-228,Hukum,Kajian hukum humaniter internasional menegaskan larangan absolut penggunaan senjata kimia dalam konflik bersenjata berskala global maupun regional.,4,1,85
DS-229,Teknik Sipil,Pendekatan fenomenologi hermeneutik menggali pemahaman mendalam tentang koping stres dari perspektif subjektif para penyintas bencana tsunami.,5,1,99
DS-230,Teknik Sipil,eee analisis hidrologi hmmm analisis hidrologi anu saya hitung hmmm menggunakan metode metode rasional rasional eee untuk debit puncak.,3,0,42
DS-231,Manajemen,Penerapan manajemen risiko korporasi terintegrasi berhasil melindungi portofolio aset perusahaan dari gejolak fluktuasi nilai tukar mata uang.,4,1,83
DS-232,Informatika,Migrasi basis data dari arsitektur monolitik ke cloud native meningkatkan skalabilitas aplikasi saat lonjakan pengguna terjadi.,5,1,
DS-233,Hukum,anu pengaturan otonomi daerah otonomi daerah eee hmmm di indonesia indonesia anu masih butuh hmmm penyempurnaan harmonisasi aturan.,2,0,29
DS-234,Psikologi,Kajian literatur sistematis merangkum temuan mutakhir mengenai efikasi terapi kognitif dalam menanggulangi gejala stres pascatrauma kompeks.,4,1,88
DS-235,Teknik Sipil,hmmm perencanaan tebal perkerasan jalan perkerasan lentur eee hmmm menggunakan metode metode empiris anu supaya sesuai standar nasional.,1,0,22
DS-236,Manajemen,Rasio utang terhadap ekuitas yang sangat rendah mencerminkan kesehatan finansial perusahaan yang solid di tengah krisis ekonomi.,5,1,95
DS-237,Informatika,Optimalisasi proses produksi menggunakan pendekatan heuristik terbukti mampu menekan total biaya operasional secara sangat maksimal.,4,1,89
DS-238,Hukum,eee penyelesaian sengketa penyelesaian sengketa hmmm melalui arbitrase arbitrase anu eee putusannya bersifat final bersifat final hmmm dan mengikat.,3,0,46
DS-239,Psikologi,Pengukuran kecerdasan emosional karyawan dilakukan menggunakan kuesioner yang telah divalidasi silang pada populasi pekerja kerah putih urban.,4,1,81
DS-240,Teknik Sipil,Simulasi elemen hingga dua dimensi menvisualisasikan pola retak balok beton secara akurat sebelum keruntuhan struktural benar-benar terjadi.,5,1,97
DS-241,Manajemen,anu kompensasi non finansial kompensasi non finansial hmmm eee seperti penghargaan penghargaan anu sangat memotivasi hmmm generasi milenial milenial.,2,0,33
DS-242,Informatika,Teknik pembelajaran mendalam yang digunakan berhasil mereduksi tingkat kesalahan klasifikasi gambar medis hingga di bawah satu persen.,4,1,86
DS-243,Hukum,Pertimbangan hukum majelis hakim kasasi sangat komprehensif dalam menafsirkan kembali unsur kelalaian fatal pada kecelakaan lalu lintas.,5,1,94
DS-244,Psikologi,hmmm penelitian kualitatif penelitian kualitatif eee ini menggunakan menggunakan anu pendekatan etnografi hmmm untuk mengkaji budaya budaya organisasi.,1,0,19
DS-245,Teknik Sipil,Evaluasi kinerja simpang tak bersinyal merekomendasikan pelebaran geometrik jalan untuk mengurangi tundaan lalu lintas harian rata-rata.,4,1,84
DS-246,Manajemen,Program pelatihan lintas fungsional meningkatkan kemampuan pemecahan masalah kolaboratif antar manajer madya dari berbagai divisi strategis.,5,1,92
DS-247,Informatika,eee pengembangan antarmuka pengembangan antarmuka hmmm pengguna anu eee saya rancang saya rancang hmmm menggunakan pendekatan user centered design.,3,0,47
DS-248,Hukum,Kajian yuridis empiris ini mengungkap kesenjangan antara teks undang-undang perlindungan saksi dengan realitas penegakannya di lapangan.,4,1,85
DS-249,Psikologi,Optimalisasi proses produksi menggunakan pendekatan heuristik terbukti mampu menekan total biaya operasional secara sangat maksimal.,4,1,89
DS-250,Teknik Sipil,anu analisis stabilitas lereng stabilitas lereng hmmm eee dengan metode fellenius fellenius anu menunjukkan angka aman hmmm yang kritis.,2,0,28
DS-251,Manajemen,Diversifikasi portofolio investasi terbukti ampuh melindungi aset perusahaan dari risiko sistemik pasar saham yang anjlok drastis.,5,1,98
DS-252,Informatika,Pembuatan dasbor analitik berbasis web memberikan visualisasi data secara real time bagi jajaran eksekutif perusahaan pengambil keputusan.,4,1,87
DS-253,Hukum,hmmm asas lex specialis asas lex specialis eee derogat legi generali hmmm anu sering disalahartikan disalahartikan eee dalam penerapannya.,1,0,
DS-254,Psikologi,Regulasi emosi memediasi secara parsial hubungan antara kelekatan teman sebaya dengan kesejahteraan subjektif mahasiswa rantau semester awal.,5,1,96
DS-255,Teknik Sipil,eee pengujian kuat tekan beton kuat tekan beton hmmm di laboratorium anu eee hasilnya hasilnya hmmm sangat memuaskan sekali.,3,0,43
DS-256,Manajemen,Perancangan ulang tata letak fasilitas pabrik berhasil memangkas waktu pemindahan material antar stasiun kerja hingga dua puluh persen.,4,1,82
DS-257,Informatika,Sistem deteksi intrusi berbasis anomali secara proaktif memblokir upaya peretasan brute force dari ratusan alamat protokol internet mencurigakan.,5,1,95
DS-258,Hukum,anu perlindungan data pribadi perlindungan data pribadi eee hmmm di platform digital platform digital anu masih hmmm sangat rentan.,2,0,37
DS-259,Psikologi,Rancangan eksperimen faktorial memfasilitasi pengamatan efek interaksi yang kompleks antara jenis kelamin dan metode instruksional terhadap retensi memori.,4,1,89
DS-260,Teknik Sipil,hmmm pondasi sumuran pondasi sumuran eee anu saya pilih saya pilih hmmm karena elevasi tanah keras tanah keras eee cukup dangkal.,1,0,21
DS-261,Manajemen,Evaluasi pasca peluncuran produk mengkonfirmasi bahwa kampanye pemasaran viral berkontribusi signifikan terhadap pencapaian target penjualan kuartalan awal.,5,1,93
